user,start_time,duration_s,speed,fps,frames,dropped,return_code,ts_statuses,ts_cache_hits,ts_404_count,first_screen_time,ts_details
1,2025-06-06T15:25:58.444605,26.13,2.77,83,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,1.993,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1ce85e9f26-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e2e9aeb2c-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1be8fd2712-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1c6f29eb2e-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1d8bd0db9b-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1c6aacebe5-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e29c922de-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e5d88fa05-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1d9ace085d-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1c98fed8a7-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e2f1c227e-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e4a0724de-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1d4a4d373a-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
2,2025-06-06T15:25:57.584559,24.02,3.11,93,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,2.713,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d20de53cf76-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d226bc49e6a-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d212c41cf6d-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d217fc439ee-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d23abc6f95f-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d20b907fade-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d20dd8fa473-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d218a1b3730-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d21893d6800-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d209b76ebe3-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d2148ea67c4-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d217ac5916b-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d222bb915a4-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
3,2025-06-06T15:26:10.196394,34.08,2.06,62,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,5.187,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d3269b615d0-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d38c976eb30-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d327cfbeb2c-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d328c5afa01-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d328e759e74-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d337e0efaa2-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d326f85ebed-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d326ba0eb21-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d328a091613-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d33d97215ff-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d324c3b230e-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d3818cb251e-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d32fe91251d-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
4,2025-06-06T15:25:58.466430,25.39,2.9,87,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,2.182,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1d4d6daaa5-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d246c5c15bc-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d203c2e047a-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f1d7b152b-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f7fb2f95f-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f3da7cf16-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e5c89fe50-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f8e659e68-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e5bb8cf0e-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f99c5ceed-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e3d8a91f3-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1ecdfe9e74-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1fbf502522-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
5,2025-06-06T15:26:08.085886,34.77,2.04,61,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,1.713,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1a9b7a17f0-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1b7eff927f-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1abd347542-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1ca9e1cf35-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1e4a201cc5-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1bcb36923d-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1cef5afb2c-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1c284015fb-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1bdad42578-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1b39c965a2-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1a6a621613-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1a591ad438-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1acd2a17ea-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
6,2025-06-06T15:26:12.773518,38.95,1.8,54,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,3.249,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d24090ceb22-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d244f3ceb21-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d2618442b41-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d242d62cf2b-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d241a6c17c4-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d243a949e68-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d262fad2bde-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d260b4aeb32-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d247b3d6800-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d25fb5450a1-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d264a341c13-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d261d96ebeb-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d23ff50cf23-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
7,2025-06-06T15:26:01.967902,27.87,2.73,82,1798,0,0,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0,0,2.49,"[{'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d208a9435ea-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-602540_2006_4_d0_mb220207_sb220207.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f7f732536-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-658940_2005_5_d0_mb270913_sb270913.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f5f8c67a5-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653864_2005_6_d0_mb259729_sb259729.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1fbc532393-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-679056_1984_7_d0_mb285311_sb285311.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d202d401c26-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-653112_2006_8_d0_mb256225_sb256225.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f9893ed3f-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-672288_2005_9_d0_mb273678_sb273678.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1fbd67689a-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-673792_2005_10_d0_mb247552_sb247552.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f8c7267b9-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-606864_1984_11_d0_mb233398_sb233398.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d202f355d65-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-648036_2006_12_d0_mb247699_sb247699.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f6952eb2c-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-655368_2005_13_d0_mb250486_sb250486.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1f58dace80-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-682628_2005_14_d0_mb280662_sb280662.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d1fa89feb2d-SJC', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-686764_1984_15_d0_mb302400_sb302400.ts'}, {'status': 200, 'cf_cache_status': 'N/A', 'cf_ray': '94b62d261bd59b80-FRA', 'url': 'https://pub-8ea55317b8624238a35e5c73454b9d2d.r2.dev/videos/hls/ts/880955976765-3-670032_2006_16_d0_mb228427_sb228427.ts'}]"
